point_id,date,lat,lon,pop_density,dist_market_m,land_use,road_density,shops_count,rainfall_mm,holiday,hours_since_pickup,prev_day_qty,avg_7day_qty,garbage_qty_kg
0,2026-01-17,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,3.30533878126005,0,8,72.43311432940244,72.43311432940244,49.311100875576294
0,2026-01-18,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,0.2815964543016891,0,20,49.311100875576294,49.311100875576294,40.52683913648279
0,2026-01-19,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,14.580143360819747,0,2,40.52683913648279,40.52683913648279,55.90850607399929
0,2026-01-20,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,18.299193510875615,0,10,55.90850607399929,55.90850607399929,59.889124281047614
0,2026-01-21,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,6.617960497052984,0,17,59.889124281047614,59.889124281047614,75.23088742295249
0,2026-01-22,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,11.825955754154542,0,23,75.23088742295249,75.23088742295249,58.50754910837112
0,2026-01-23,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,9.444298503238986,0,6,58.50754910837112,58.50754910837112,50.37490105590217
0,2026-01-24,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,0.8086717907686269,0,16,50.37490105590217,50.37490105590217,62.67502251008068
0,2026-01-25,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,0.5083825348819038,0,14,62.67502251008068,62.67502251008068,63.71790428715435
0,2026-01-26,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,11.265511439527673,0,5,63.71790428715435,63.71790428715435,61.70453005882866
0,2026-01-27,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,4.985844582977499,1,14,61.70453005882866,61.70453005882866,55.44475340514161
0,2026-01-28,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,11.97730932977072,1,20,55.44475340514161,55.44475340514161,67.77822189273662
0,2026-01-29,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,18.59395304685146,0,14,67.77822189273662,67.77822189273662,59.17171296216863
0,2026-01-30,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,4.368808744336672,0,21,59.17171296216863,59.17171296216863,56.94936880920345
0,2026-01-31,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,10.786844838313014,0,8,56.94936880920345,56.94936880920345,56.19577330015867
0,2026-02-01,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,0.010407539906316376,0,14,56.19577330015867,56.19577330015867,62.935020134298135
0,2026-02-02,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,0.13904261062381407,0,9,62.935020134298135,62.935020134298135,49.269505208454135
0,2026-02-03,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,5.3882466759704295,0,16,49.269505208454135,49.269505208454135,83.60633728988532
0,2026-02-04,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,4.375284391461404,0,10,83.60633728988532,83.60633728988532,68.14441924014906
0,2026-02-05,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,4.937521256772024,0,8,68.14441924014906,68.14441924014906,64.02992347667328
0,2026-02-06,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,6.017566196335393,0,18,64.02992347667328,64.02992347667328,62.382173577994294
0,2026-02-07,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,6.90142496053366,0,2,62.382173577994294,62.382173577994294,65.48632749724386
0,2026-02-08,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,2.897897441824462,0,13,65.48632749724386,65.48632749724386,83.55014413760095
0,2026-02-09,28.344944814261684,79.49260714596149,14964,1688,commercial,2.403950683025824,10,1.617066526654305,0,18,83.55014413760095,83.55014413760095,55.33897429652813
1,2026-01-01,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,6.415601299434717,0,7,55.0,55.0,152.7457280475067
1,2026-01-02,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,4.404820951310966,0,4,152.7457280475067,152.7457280475067,207.81133146113444
1,2026-01-03,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,6.973319745834587,0,8,207.81133146113444,207.81133146113444,241.8991592005013
1,2026-01-04,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,18.73459977473469,0,2,241.8991592005013,241.8991592005013,247.841586207688
1,2026-01-05,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,14.704322384815443,0,19,247.841586207688,247.841586207688,268.6891238983095
1,2026-01-06,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,11.104016231989247,0,18,268.6891238983095,268.6891238983095,260.7538311746461
1,2026-01-07,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,1.8620553561179842,0,13,260.7538311746461,260.7538311746461,278.3061547824087
1,2026-01-08,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,5.577427051843637,0,20,278.3061547824087,278.3061547824087,280.3569014920378
1,2026-01-09,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,17.942205199051543,0,23,280.3569014920378,280.3569014920378,286.2395493503342
1,2026-01-10,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,3.2325742818922754,0,7,286.2395493503342,286.2395493503342,295.76343758000166
1,2026-01-11,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,11.613732428729094,0,17,295.76343758000166,295.76343758000166,292.2377872809878
1,2026-01-12,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,3.216161028349973,0,19,292.2377872809878,292.2377872809878,280.048158188329
1,2026-01-13,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,8.968482859724947,0,10,280.048158188329,280.048158188329,266.57715425784954
1,2026-01-14,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,14.883410461131245,0,4,266.57715425784954,266.57715425784954,271.54241629899843
1,2026-01-15,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,11.366172066709431,0,13,271.54241629899843,271.54241629899843,297.50790135957385
1,2026-01-16,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,11.797416951210877,0,7,297.50790135957385,297.50790135957385,291.8234873203165
1,2026-01-17,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,17.840931103542268,0,3,291.8234873203165,291.8234873203165,299.9465438721553
1,2026-01-18,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,17.28335130143806,0,17,299.9465438721553,299.9465438721553,278.38168868261886
1,2026-01-19,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,0.4863193286290768,0,18,278.38168868261886,278.38168868261886,261.0455025879161
1,2026-01-20,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,14.954375477948279,0,6,261.0455025879161,261.0455025879161,266.0449569486795
1,2026-01-21,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,8.563682966346287,1,22,266.0449569486795,266.0449569486795,282.8399618070702
1,2026-01-22,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,6.113940385743637,0,2,282.8399618070702,282.8399618070702,282.0592751933938
1,2026-01-23,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,3.3898549337218498,0,11,282.0592751933938,282.0592751933938,282.8163743745481
1,2026-01-24,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,1.9435298754153707,0,16,282.8163743745481,282.8163743745481,285.39199842201725
1,2026-01-25,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,2.8016803047304806,1,11,285.39199842201725,285.39199842201725,294.66207265669317
1,2026-01-26,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,14.049681679742186,0,17,294.66207265669317,294.66207265669317,294.25408885769826
1,2026-01-27,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,5.93020287295597,0,4,294.25408885769826,294.25408885769826,294.9694266262587
1,2026-01-28,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,0.10369725547973552,0,5,294.9694266262587,294.9694266262587,274.47164778201494
1,2026-01-29,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,12.999278615555303,0,15,274.47164778201494,274.47164778201494,278.854950250973
1,2026-01-30,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,7.51165905279888,0,3,278.854950250973,278.854950250973,280.923779371107
1,2026-01-31,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,13.440522705903987,0,20,280.923779371107,280.923779371107,303.54985328939927
1,2026-02-01,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,11.816665211380215,0,23,303.54985328939927,303.54985328939927,275.3062600477221
1,2026-02-02,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,0.776694688588464,0,16,275.3062600477221,275.3062600477221,268.10155329234107
1,2026-02-03,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,15.399871061972217,0,13,268.10155329234107,268.10155329234107,269.3617595014573
1,2026-02-04,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,9.145303232274571,1,7,269.3617595014573,269.3617595014573,281.9217740999125
1,2026-02-05,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,12.748598029964132,0,21,281.9217740999125,281.9217740999125,274.48606098388933
1,2026-02-06,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,19.39073734228318,0,11,274.48606098388933,274.48606098388933,287.0208340302831
1,2026-02-07,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,8.779428414112722,0,6,287.0208340302831,287.0208340302831,277.77580294341277
1,2026-02-08,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,1.6174593323439534,0,10,277.77580294341277,277.77580294341277,274.8299818751807
1,2026-02-09,28.387385961833424,79.40516746990788,10777,247,commercial,5.821972156672826,47,8.847044594622089,1,23,274.8299818751807,274.8299818751807,286.3190076760792
2,2026-01-01,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,0.9543225538329758,0,17,61.0,61.0,62.09795665882057
2,2026-01-02,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,6.228266187825884,0,21,62.09795665882057,62.09795665882057,66.92271554661961
2,2026-01-03,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,0.3432220366350047,0,17,66.92271554661961,66.92271554661961,66.95910025432876
2,2026-01-04,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,12.995473652855267,0,11,66.95910025432876,66.95910025432876,83.44142269701129
2,2026-01-05,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,17.733607745960953,1,21,83.44142269701129,83.44142269701129,104.77558650886793
2,2026-01-06,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,17.129796823766444,0,6,104.77558650886793,104.77558650886793,80.80473039352636
2,2026-01-07,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,12.317023287798277,0,17,80.80473039352636,80.80473039352636,78.7562629778003
2,2026-01-08,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,18.80460482849915,0,13,78.7562629778003,78.7562629778003,80.16072385785179
2,2026-01-09,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,12.865764368847064,0,2,80.16072385785179,80.16072385785179,85.20661159899234
2,2026-01-10,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,16.408536875425362,0,9,85.20661159899234,85.20661159899234,88.09253868668429
2,2026-01-11,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,3.915822695785929,1,14,88.09253868668429,88.09253868668429,87.70314705853967
2,2026-01-12,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,12.365077686757857,0,18,87.70314705853967,87.70314705853967,72.24606522000046
2,2026-01-13,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,7.707932419311301,0,11,72.24606522000046,72.24606522000046,69.42326748293748
2,2026-01-14,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,12.57885693559768,0,5,69.42326748293748,69.42326748293748,70.39707408059888
2,2026-01-15,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,19.35161103040495,0,5,70.39707408059888,70.39707408059888,80.05361455301006
2,2026-01-16,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,19.810102840013467,0,17,80.05361455301006,80.05361455301006,73.2288891525312
2,2026-01-17,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,5.000328984322094,0,6,73.2288891525312,73.2288891525312,83.88011584477583
2,2026-01-18,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,4.764723048079588,0,18,83.88011584477583,83.88011584477583,71.51443137942451
2,2026-01-19,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,9.931223813661553,0,23,71.51443137942451,71.51443137942451,69.31013026078305
2,2026-01-20,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,19.170829937663967,0,20,69.31013026078305,69.31013026078305,70.90106592483275
2,2026-01-21,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,6.386272751808297,0,15,70.90106592483275,70.90106592483275,72.83659059758897
2,2026-01-22,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,1.6656882239051929,0,6,72.83659059758897,72.83659059758897,96.24716433856345
2,2026-01-23,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,6.573290907398319,0,22,96.24716433856345,96.24716433856345,97.75308189836917
2,2026-01-24,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,1.8241220609738074,0,11,97.75308189836917,97.75308189836917,97.6204101737194
2,2026-01-25,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,19.918624840606583,1,6,97.6204101737194,97.6204101737194,102.11542926797719
2,2026-01-26,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,19.3730388794827,0,10,102.11542926797719,102.11542926797719,110.32019005746852
2,2026-01-27,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,12.364361266325222,0,7,110.32019005746852,110.32019005746852,100.93977974556833
2,2026-01-28,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,16.437201185807126,0,3,100.93977974556833,100.93977974556833,87.79243609362969
2,2026-01-29,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,1.6967542817038384,0,20,87.79243609362969,87.79243609362969,95.58038628798083
2,2026-01-30,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,4.733703873641575,0,8,95.58038628798083,95.58038628798083,92.02108428900789
2,2026-01-31,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,15.067563705178832,1,7,92.02108428900789,92.02108428900789,93.87199793877505
2,2026-02-01,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,14.101687285933197,0,11,93.87199793877505,93.87199793877505,107.22897930445669
2,2026-02-02,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,2.223949646123027,1,4,107.22897930445669,107.22897930445669,98.89337309459722
2,2026-02-03,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,14.819477218213366,0,9,98.89337309459722,98.89337309459722,76.71428060216984
2,2026-02-04,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,12.984206042321272,0,2,76.71428060216984,76.71428060216984,67.28435047583056
2,2026-02-05,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,9.554297817604553,0,2,67.28435047583056,67.28435047583056,80.28432869847431
2,2026-02-06,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,19.264450788812226,0,13,80.28432869847431,80.28432869847431,80.92467561834053
2,2026-02-07,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,0.8680156659634553,0,22,80.92467561834053,80.92467561834053,84.7446011324497
2,2026-02-08,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,1.4759312947079772,1,4,84.7446011324497,84.7446011324497,86.4255632665684
2,2026-02-09,28.38575151072401,79.44902960650765,19244,946,residential,7.641072250261916,4,4.336182131729824,0,16,86.4255632665684,86.4255632665684,86.32540273887169
3,2026-01-01,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,17.805275677818326,1,13,113.0,113.0,75.52922046725212
3,2026-01-02,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,12.936967233374476,0,9,75.52922046725212,75.52922046725212,40.75423761558344
3,2026-01-03,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,11.673122237017441,0,6,40.75423761558344,40.75423761558344,30.68110232712166
3,2026-01-04,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,16.275900394138972,0,17,30.68110232712166,30.68110232712166,39.98136978843186
3,2026-01-05,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,18.21854368987685,0,7,39.98136978843186,39.98136978843186,13.597489802852694
3,2026-01-06,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,17.321277790008168,1,14,13.597489802852694,13.597489802852694,37.28408154025515
3,2026-01-07,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,8.225102331707381,0,23,37.28408154025515,37.28408154025515,28.136224168384924
3,2026-01-08,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,19.398287956292066,0,18,28.136224168384924,28.136224168384924,10.0
3,2026-01-09,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,9.373863195899405,0,4,10.0,10.0,10.997830922761409
3,2026-01-10,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,14.998214989399436,0,4,10.997830922761409,10.997830922761409,10.0
3,2026-01-11,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,15.37974830361021,0,6,10.0,10.0,10.0
3,2026-01-12,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,4.100906570130498,0,2,10.0,10.0,22.37070385308192
3,2026-01-13,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,12.123492689017601,1,2,22.37070385308192,22.37070385308192,34.83789045295383
3,2026-01-14,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,2.2711518439925804,0,3,34.83789045295383,34.83789045295383,39.12744424095412
3,2026-01-15,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,16.627429801250024,0,19,39.12744424095412,39.12744424095412,27.987195573645554
3,2026-01-16,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,17.5330720531669,0,18,27.987195573645554,27.987195573645554,31.135769208471892
3,2026-01-17,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,0.5756535262667795,0,16,31.135769208471892,31.135769208471892,27.42988328349525
3,2026-01-18,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,18.063021173532526,0,3,27.42988328349525,27.42988328349525,31.397080706924005
3,2026-01-19,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,11.798353737092661,0,16,31.397080706924005,31.397080706924005,30.509884026615932
3,2026-01-20,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,10.279789783196216,0,16,30.509884026615932,30.509884026615932,19.74615220555103
3,2026-01-21,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,12.44173400455747,0,20,19.74615220555103,19.74615220555103,24.344976169604067
3,2026-01-22,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,16.841828300374193,0,18,24.344976169604067,24.344976169604067,23.875313588994914
3,2026-01-23,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,9.182715124765226,0,3,23.875313588994914,23.875313588994914,10.0
3,2026-01-24,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,11.592998689434769,0,12,10.0,10.0,20.870152072425853
3,2026-01-25,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,2.5775944382129845,0,17,20.870152072425853,20.870152072425853,10.0
3,2026-01-26,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,17.935768198120236,0,4,10.0,10.0,13.687732749232937
3,2026-01-27,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,19.462206985402087,0,20,13.687732749232937,13.687732749232937,10.0
3,2026-01-28,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,2.412717422012016,0,10,10.0,10.0,10.0
3,2026-01-29,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,17.884345257918515,0,18,10.0,10.0,28.458251329163893
3,2026-01-30,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,15.988207978180853,0,23,28.458251329163893,28.458251329163893,20.23858631721562
3,2026-01-31,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,17.471572482135546,0,17,20.23858631721562,20.23858631721562,13.830871293421072
3,2026-02-01,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,14.965193807673167,0,21,13.830871293421072,13.830871293421072,10.0
3,2026-02-02,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,7.40944205582764,0,23,10.0,10.0,16.49827492147329
3,2026-02-03,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,14.410321227829296,0,15,16.49827492147329,16.49827492147329,10.0
3,2026-02-04,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,2.662338571749565,0,4,10.0,10.0,10.0
3,2026-02-05,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,2.143440226795521,0,7,10.0,10.0,18.49723156304421
3,2026-02-06,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,4.849410072694593,0,6,18.49723156304421,18.49723156304421,16.50855362918382
3,2026-02-07,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,1.7840865742411238,0,13,16.50855362918382,16.50855362918382,10.0
3,2026-02-08,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,6.858537285565205,0,5,10.0,10.0,22.241988181077296
3,2026-02-09,28.354544927772135,79.4441337120126,11053,2753,mixed,1.409017423073121,11,11.683989694283385,0,23,22.241988181077296,22.241988181077296,10.0
4,2026-01-01,28.370420934162507,79.46181592112765,18728,2845,mixed,4.408953633561604,36,12.151104445871457,0,14,45.0,45.0,98.746781589648
4,2026-01-02,28.370420934162507,79.46181592112765,18728,2845,mixed,4.408953633561604,36,4.506655954250565,0,7,98.746781589648,98.746781589648,124.08655507144844
4,2026-01-03,28.370420934162507,79.46181592112765,18728,2845,mixed,4.408953633561604,36,3.2136274651911134,0,12,124.08655507144844,124.08655507144844,142.97259633456477
4,2026-01-04,28.370420934162507,79.46181592112765,18728,2845,mixed,4.408953633561604,36,0.10600012795210834,1,23,142.97259633456477,142.97259633456477,169.64327727316314
4,2026-01-05,28.370420934162507,79.46181592112765,18728,2845,mixed,4.408953633561604,36,3.4177517478013164,0,20,169.64327727316314,169.64327727316314,174.23036766908814
4,2026-01-06,28.370420934162507,79.46181592112765,18728,2845,mixed,4.408953633561604,36,9.53238968252824,0,14,174.23036766908814,174.23036766908814,179.6374023625055
4,2026-01-07,28.370420934162507,79.46181592112765,18728,2845,mixed,4.408953633561604,36,3.7408749711504674,0,23,179.6374023625055,179.6374023625055,165.46651191601876
4,2026-01-08,28.370420934162507,79.46181592112765,18728,2845,mixed,4.408953633561604,36,10.596800463622333,0,2,165.46651191601876,165.46651191601876,172.44714364798767
4,2026-01-09,28.370420934162507,79.46181592112765,18728,2845,mixed,4.408953633561604,36,5.772611064805115,0,6,172.44714364798767,172.44714364798767,177.89180817488284
4,2026-01-10,28.370420934162507,79.46181592112765,18728,2845,mixed,4.408953633561604,36,11.877661951157975,0,7,177.89180817488284,177.89180817488284,173.6240665530267
4,2026-01-11,28.370420934162507,79.46181592112765,18728,2845,mixed,4.408953633561604,36,2.688293538779485,0,11,173.6240665530267,173.6240665530267,164.93575314285218
4,2026-01-12,28.370420934162507,79.46181592112765,18728,2845,mixed,4.408953633561604,36,15.204557197793731,0,12,164.93575314285218,164.93575314285218,173.3449628320649
4,2026-01-13,28.370420934162507,79.46181592112765,18728,2845,mixed,4.408953633561604,36,12.122037621116773,0,4,173.3449628320649,173.3449628320649,176.55869897104435
4,2026-01-14,28.370420934162507,79.46181592112765,18728,2845,mixed,4.408953633561604,36,19.300538213330253,0,15,176.55869897104435,176.55869897104435,170.68576552219668
